"","Date","Time","Ptch.rad.","Roll.rad.","Yaw.rad.","FM","X1RSS.dB.","X2RSS.dB.","RQly...","RSNR.dB.","RFMD","TPWR.mW.","TRSS.dB.","TQly...","TSNR.dB.","lat","lon","GSpd.kmh.","Hdg...","Alt.m.","Sats","RxBt.V.","Curr.A.","Capa.mAh.","Rud","Ele","Thr","Ail","S1","S2","SA","SB","SC","SD","SF","SH","LSW","TxBat.V."
"840","2019-03-29","13:55:37.910",0,0,-0.69,0,29,29,100,77,2,25,26,100,78,44.654755,-123.051033,10.1,12.26,75,7,16.3,0,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"841","2019-03-29","13:55:38.910",0,0,-0.69,0,30,30,100,76,2,25,28,100,72,44.654758,-123.051033,3.2,13.62,74,8,16.3,0,3,-3,-5,-1024,2,714,107,-1,-1,-1,-1,-1,-1,0,7.3
"842","2019-03-29","13:55:39.910",0,0,-0.69,0,30,30,100,78,2,25,28,100,76,44.654761,-123.051033,8.6,13.62,74,8,16.3,0,3,-3,-6,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"843","2019-03-29","13:55:40.910",0,-0.01,-0.71,0,24,24,100,71,2,25,22,100,78,44.654761,-123.051033,8.6,13.62,74,8,16.3,0,3,-3,-6,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"844","2019-03-29","13:55:41.910",0,-0.01,-0.81,0,25,25,100,82,2,25,23,100,81,44.654771,-123.051033,6.8,13.62,74,8,16.3,0,3,-3,-5,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"845","2019-03-29","13:55:42.910",0,-0.01,-0.81,0,28,28,100,80,2,25,24,100,78,44.654771,-123.051033,7.9,13.62,74,8,16.3,0,3,-3,-5,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"846","2019-03-29","13:55:43.910",0,-0.01,-0.81,0,27,27,100,80,2,25,24,100,80,44.654771,-123.051046,1.1,13.62,74,8,16.3,0,3,-3,-5,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"847","2019-03-29","13:55:44.910",0,-0.01,-0.81,0,29,29,100,75,2,25,26,100,75,44.654771,-123.051046,0.7,13.62,75,8,16.3,0,3,-3,-6,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"848","2019-03-29","13:55:45.910",0,-0.01,-0.81,0,29,29,100,78,2,25,27,100,75,44.654774,-123.051046,0.4,13.62,74,8,16.3,0,3,-3,-6,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"849","2019-03-29","13:55:46.910",0,-0.01,-0.81,0,27,27,100,80,2,25,24,100,82,44.65478,-123.051046,0.4,13.62,73,8,16.3,0,3,-3,-6,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"850","2019-03-29","13:55:47.910",0,0,-0.81,0,24,24,100,84,2,25,21,100,85,44.65478,-123.051046,2.9,13.62,72,8,16.3,0,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"851","2019-03-29","13:55:48.910",0,-0.01,-0.81,0,21,21,100,86,2,25,17,100,89,44.654784,-123.051046,3.6,13.62,72,8,16.3,0,3,-3,-5,-1024,2,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"852","2019-03-29","13:55:49.910",0,-0.01,-0.81,0,20,20,100,86,2,25,16,100,88,44.654784,-123.051033,3.6,13.62,72,8,16.3,0,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"853","2019-03-29","13:55:50.910",0,0,-0.81,0,23,23,100,82,2,25,20,100,85,44.65479,-123.051033,2.5,13.62,71,8,16.3,0,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"854","2019-03-29","13:55:51.910",0,0,-0.81,0,22,22,100,90,2,25,17,100,90,44.65479,-123.051033,10.4,13.62,71,8,16.3,0,3,-3,-5,-1024,3,715,107,-1,-1,-1,-1,-1,-1,0,7.3
"855","2019-03-29","13:55:52.910",-0.34,0.33,-1.21,0,30,30,100,61,2,25,28,100,81,44.65479,-123.051033,10.4,13.62,71,8,16.3,0,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"856","2019-03-29","13:55:53.910",-0.1,-0.1,-2.43,0,26,26,100,82,2,25,22,100,86,44.654793,-123.051033,34.2,13.62,71,8,16.3,0,3,-3,-5,-1024,2,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"857","2019-03-29","13:55:54.910",-1.37,-0.63,2.79,0,20,20,100,86,2,25,18,100,87,44.654796,-123.051033,9,13.62,71,8,16.3,0,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"858","2019-03-29","13:55:55.910",-1.05,0.44,-2.76,0,20,20,100,87,2,25,18,100,88,44.654796,-123.051033,28.8,13.62,71,8,16.3,0,3,-3,-6,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"859","2019-03-29","13:55:56.910",-0.16,0.83,2.01,0,35,35,100,68,2,25,31,100,71,44.654796,-123.051033,16.6,13.62,72,8,16.3,0,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"860","2019-03-29","13:55:57.910",-0.16,0.83,2.01,0,50,50,100,56,2,25,31,100,71,44.654803,-123.051033,4.6,16.19,71,8,16.3,0,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"861","2019-03-29","13:55:58.910",0.01,0.19,1.14,0,38,38,100,62,2,25,35,100,65,44.654803,-123.051046,4.6,16.19,71,8,16.3,0,3,-3,-6,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"862","2019-03-29","13:55:59.910",-0.14,0.18,0.42,0,35,35,100,72,2,25,44,100,69,44.6548,-123.051046,17.6,10.15,71,8,16.3,0,3,-3,-6,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"863","2019-03-29","13:56:00.910",-0.2,0.22,0.8,0,26,26,100,81,2,25,21,100,84,44.654803,-123.051059,34.2,10.15,70,8,16.3,0,3,-3,-6,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"864","2019-03-29","13:56:01.910",-0.13,0.1,0.95,0,25,25,100,81,2,25,21,100,84,44.6548,-123.051072,15.8,5.85,71,7,16.3,0,3,-3,-6,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"865","2019-03-29","13:56:02.910",-0.3,0.13,0.52,0,33,33,100,74,2,25,29,100,77,44.654803,-123.051084,9.3,12.65,71,7,16.3,0,3,-4,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"866","2019-03-29","13:56:03.910",-0.3,0.13,0.52,0,27,27,100,79,2,25,21,99,82,44.654809,-123.051084,14,12.65,71,7,16.3,0,3,-3,-5,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"867","2019-03-29","13:56:04.910",-0.47,-0.05,1.05,0,20,20,100,65,2,25,16,100,89,44.654809,-123.051097,14,12.65,71,7,16.3,0,3,-4,-5,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"868","2019-03-29","13:56:05.910",-1.45,3.03,-1.64,0,18,18,100,85,2,25,14,100,89,44.654803,-123.051097,14,12.65,71,8,16.3,0,3,-3,-6,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"869","2019-03-29","13:56:06.910",-1.09,1.25,3.15,0,16,16,100,89,2,25,11,100,92,44.654803,-123.051097,7.9,12.65,71,8,16.3,0,3,-4,-6,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"870","2019-03-29","13:56:07.910",-0.85,0.3,2.48,0,23,23,100,86,2,25,18,100,87,44.654809,-123.051097,13,12.65,0,3,16.3,0,3,-4,-6,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"871","2019-03-29","13:56:08.910",-1.09,0.74,3.23,0,23,23,100,82,2,25,17,100,88,44.654809,-123.051097,17.6,12.65,71,12,16.3,0,3,-4,-5,-1024,3,715,107,-1,-1,-1,-1,-1,-1,0,7.3
"872","2019-03-29","13:56:09.910",-1.09,0.74,3.23,0,27,27,100,80,2,25,19,100,86,44.654809,-123.05111,29.5,-10.04,68,14,16.3,0,3,-3,-6,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"873","2019-03-29","13:56:10.910",-1.13,0.66,2.65,0,33,33,100,47,2,25,23,100,85,44.654812,-123.051123,29.5,-10.04,68,13,16.3,0,3,-4,-6,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"874","2019-03-29","13:56:11.910",-0.81,0.22,2.15,0,9,9,100,96,2,25,3,100,101,44.654809,-123.051136,14.8,-12.64,68,15,16.3,0,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"875","2019-03-29","13:56:12.910",0.2,-0.13,-2.7,0,52,52,100,54,2,25,49,100,57,44.6548,-123.051136,34.9,5.99,69,15,16.3,0,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"876","2019-03-29","13:56:13.910",0.12,-0.08,-2.68,0,52,52,100,55,2,25,50,99,57,44.654803,-123.051148,24.1,-20.84,68,15,16.3,0,3,-3,-6,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"877","2019-03-29","13:56:14.910",0.12,-0.08,-2.68,0,67,67,100,39,2,25,60,100,45,44.6548,-123.051148,13,4.85,67,15,16.3,0,3,-2,-6,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"878","2019-03-29","13:56:15.910",0.12,-0.08,-2.68,0,70,70,100,39,2,100,71,97,38,44.654796,-123.051148,14,4.85,67,15,16.3,0,3,-3,-5,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"879","2019-03-29","13:56:16.910",0.12,-0.08,-2.68,0,59,59,100,48,2,100,60,100,46,44.654796,-123.051148,14,4.85,68,15,16.3,0,3,-3,-6,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"880","2019-03-29","13:56:17.910",0.12,-0.08,-2.68,0,61,61,100,51,2,25,56,100,44,44.654796,-123.051148,9.3,4.85,67,15,16.3,0,3,-3,-6,-1024,3,714,107,-1,-1,-1,-1,-1,-1,0,7.3
"881","2019-03-29","13:56:18.910",0.12,-0.08,-2.68,0,65,65,100,43,2,25,60,100,41,44.654796,-123.051148,10.8,4.85,67,15,16.3,0,3,-3,-6,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"882","2019-03-29","13:56:19.910",0.12,-0.08,-2.68,0,68,68,100,42,2,25,60,100,43,44.654796,-123.051148,15.5,4.85,68,15,16.3,0,3,-4,-6,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"883","2019-03-29","13:56:20.910",0.12,-0.08,-2.68,0,65,65,100,44,2,25,61,100,42,44.654796,-123.051148,13.7,4.85,68,15,16.3,0,3,-3,-6,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"884","2019-03-29","13:56:21.910",0.12,-0.08,-2.68,0,65,65,100,40,2,25,62,99,45,44.6548,-123.051148,13.7,4.85,68,15,16.3,0,3,-3,-6,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"885","2019-03-29","13:56:22.910",0.12,-0.08,-2.68,0,65,65,100,42,2,25,61,100,43,44.6548,-123.051148,13.7,4.85,69,15,16.3,0,3,-3,-6,-1024,3,714,107,-1,-1,-1,-1,-1,-1,0,7.3
"886","2019-03-29","13:56:23.910",0.12,-0.08,-2.68,0,65,65,100,45,2,25,61,100,45,44.6548,-123.051148,24.1,4.85,69,15,16.3,0,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.2
"887","2019-03-29","13:56:24.910",0.12,-0.08,-2.67,0,68,68,100,42,2,25,62,100,43,44.6548,-123.051148,2.5,4.85,69,15,16.3,0,3,-3,-6,-1024,3,714,107,-1,-1,-1,-1,-1,-1,0,7.2
"888","2019-03-29","13:56:25.910",0.12,-0.08,-2.67,0,73,73,100,37,2,25,62,100,43,44.6548,-123.051148,10.8,4.85,69,15,16.3,0,3,-3,-6,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.2
"889","2019-03-29","13:56:26.910",0.12,-0.08,-2.67,0,68,68,100,40,2,25,62,100,44,44.654796,-123.051148,19.1,4.85,69,15,16.3,0,3,-3,-6,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.2
"890","2019-03-29","13:56:27.910",0.12,-0.08,-2.67,0,68,68,100,38,2,25,62,100,41,44.6548,-123.051148,6.8,4.85,69,15,16.3,0,3,-3,-6,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.2
"891","2019-03-29","13:56:28.910",0.12,-0.08,-2.67,0,68,68,100,41,2,25,61,100,45,44.6548,-123.051148,6.8,4.85,69,15,16.3,0,3,-3,-6,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.2
"892","2019-03-29","13:56:29.910",0.12,-0.08,-2.67,0,65,65,100,43,2,25,61,100,44,44.654796,-123.051148,25.9,1.49,69,15,16.3,0,3,-3,-6,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.2
"893","2019-03-29","13:56:30.910",0.12,-0.08,-2.67,0,76,76,100,34,2,25,61,100,45,44.6548,-123.051148,9.3,1.49,69,15,16.3,0,3,-3,-5,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.2
"894","2019-03-29","13:56:31.910",0.12,-0.08,-2.67,0,72,72,100,39,2,25,61,100,42,44.654796,-123.051148,8.6,1.49,70,15,16.3,0,3,-3,-6,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.2
"895","2019-03-29","13:56:32.910",0.12,-0.08,-2.67,0,68,68,100,42,2,25,62,100,46,44.6548,-123.051148,13.3,1.49,70,15,16.3,0,3,-3,-6,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.2
"896","2019-03-29","13:56:33.910",0.12,-0.08,-2.67,0,68,68,100,42,2,25,62,100,46,44.654796,-123.051148,16.2,1.49,71,15,16.3,0,3,-3,-6,-1024,3,715,108,-1,0,-1,-1,-1,-1,0,7.2
"897","2019-03-29","13:56:34.910",0.12,-0.08,-2.67,0,68,68,100,37,2,25,61,100,46,44.6548,-123.051148,16.2,1.49,71,15,16.3,0,3,-3,-6,-1024,3,714,108,1,0,-1,-1,-1,-1,0,7.2
"898","2019-03-29","13:56:35.910",0.12,-0.08,-2.67,0,65,65,100,42,2,25,61,100,44,44.6548,-123.051148,7.9,1.49,72,15,16.3,0,3,-3,-6,-1024,3,714,108,1,0,-1,-1,-1,-1,0,7.2
"899","2019-03-29","13:56:36.910",0.12,-0.07,-2.67,0,67,67,100,39,2,25,61,100,45,44.654796,-123.051148,9.7,1.49,72,15,16.3,0.3,4,-3,-6,-1024,3,715,108,1,0,-1,-1,-1,-1,0,7.2
"900","2019-03-29","13:56:37.910",0.12,-0.07,-2.67,0,69,69,100,40,2,25,61,100,45,44.654796,-123.051148,10.4,1.49,72,15,16.3,0.2,4,-2,-5,-1024,3,715,108,1,0,-1,-1,-1,-1,0,7.2
"901","2019-03-29","13:56:38.910",0.19,-0.07,-2.67,0,42,42,100,54,2,25,36,100,68,44.654796,-123.051161,5,1.49,72,15,16.3,0.3,4,-2,-5,-221,21,715,108,1,0,-1,-1,-1,-1,0,7.2
"902","2019-03-29","13:56:39.910",0.19,-0.07,-2.67,0,32,32,100,67,2,25,27,100,80,44.654796,-123.051174,75.6,23.55,73,15,16.2,8.8,7,112,-5,-398,84,714,107,1,0,-1,-1,-1,-1,0,7.2
"903","2019-03-29","13:56:40.910",0.19,0.15,-2.54,0,30,30,100,68,2,25,26,100,77,44.654816,-123.0512,75.6,23.55,73,15,16.1,6.7,9,212,-128,-153,32,714,108,1,0,-1,-1,-1,-1,0,7.2
"904","2019-03-29","13:56:41.910",0.2,0.26,-1.95,0,36,36,100,64,2,25,30,100,77,44.654854,-123.051187,91.1,3.72,73,15,16.1,6.7,9,160,-59,-138,3,714,108,1,0,-1,-1,-1,-1,0,7.2
"905","2019-03-29","13:56:42.910",0.07,0.24,-1.27,0,36,36,100,61,2,25,32,100,75,44.65488,-123.051161,171,26.6,76,15,15.9,12,13,0,-5,-140,-122,714,108,1,0,-1,-1,-1,-1,0,7.2
"906","2019-03-29","13:56:43.910",0.18,0.09,-0.91,0,41,41,100,54,2,25,36,100,69,44.654908,-123.05111,195.8,-16.23,82,15,15.7,11.9,17,-83,-1,-196,-116,714,108,1,0,-1,-1,-1,-1,0,7.2
"907","2019-03-29","13:56:44.910",0.26,-0.12,-0.83,0,55,55,100,44,2,25,51,100,57,44.654931,-123.051046,200.9,-9.03,85,15,15.6,9.8,21,-141,-6,-188,-102,714,108,1,0,-1,-1,-1,-1,0,7.2
"908","2019-03-29","13:56:45.910",0.26,-0.12,-0.83,0,69,69,100,28,2,25,58,100,46,44.654976,-123.050995,241.9,-32.23,89,15,15.5,10,24,-130,-5,-206,1,715,108,1,0,-1,-1,-1,-1,0,7.2
"909","2019-03-29","13:56:46.910",0.28,-0.2,-0.98,0,65,65,100,33,2,25,60,99,46,44.655036,-123.050969,241.9,-32.23,92,15,15.5,9.5,27,-5,-5,-206,4,715,108,1,0,-1,-1,-1,-1,0,7.2
"910","2019-03-29","13:56:47.910",0.28,-0.2,-0.98,0,70,70,100,27,2,25,71,100,36,44.655116,-123.050956,294.7,4.4,94,15,15.5,9.5,27,-4,-6,-203,32,714,108,1,0,-1,-1,-1,-1,0,7.2
"911","2019-03-29","13:56:48.910",0.26,0.02,-0.74,0,61,61,100,42,2,100,63,96,34,44.655209,-123.050969,372.2,31.22,96,15,15.5,9.5,30,-8,-6,-195,5,715,108,1,0,-1,-1,-1,-1,0,7.2
"912","2019-03-29","13:56:49.910",0.26,0,-0.67,0,70,70,100,28,2,100,69,98,36,44.655308,-123.050969,402.8,29.52,97,15,15.5,9.9,34,-140,-12,-195,-58,715,108,1,0,-1,-1,-1,-1,0,7.2
"913","2019-03-29","13:56:50.910",0.27,-0.1,-0.91,0,73,73,100,23,2,25,69,99,37,44.655411,-123.050982,412.6,27.22,98,15,15.5,9.7,37,-118,-10,-195,-39,714,107,1,0,-1,-1,-1,-1,0,7.2
"914","2019-03-29","13:56:51.910",0.27,-0.1,-0.91,0,62,62,100,38,2,0,67,100,40,44.65552,-123.05102,449.6,14.02,100,15,15.5,9.9,40,-110,-7,-201,-52,715,108,1,0,-1,-1,-1,-1,0,7.2
"915","2019-03-29","13:56:52.910",0.27,-0.09,-1.13,0,83,83,100,12,1,0,77,95,30,44.655619,-123.051084,449.6,14.02,102,15,15.5,9.9,40,-122,-6,-218,-69,715,108,1,0,-1,-1,-1,-1,0,7.2
"916","2019-03-29","13:56:53.910",0.3,-0.13,-1.38,0,77,77,98,22,1,100,75,100,31,44.655686,-123.051161,434.5,-16.08,104,15,15.4,9.6,45,-130,-12,-218,-65,714,108,1,0,-1,-1,-1,-1,0,7.2
"917","2019-03-29","13:56:54.910",0.33,-0.14,-1.73,0,90,90,100,7,1,100,76,100,35,44.655744,-123.051251,447.5,-26.08,105,15,15.4,9.4,47,-109,-36,-193,-84,714,108,1,0,-1,-1,-1,-1,0,7.2
"918","2019-03-29","13:56:55.910",0.31,-0.17,-1.9,0,87,87,100,13,1,25,70,100,37,44.655785,-123.05143,453.6,6.45,107,15,15.4,10.1,51,-116,-19,-188,-48,714,108,1,0,-1,-1,-1,-1,0,7.2
"919","2019-03-29","13:56:56.910",0.32,-0.18,-2.28,0,78,78,100,19,1,25,88,100,31,44.655772,-123.051545,470.9,-9.54,108,15,15.4,10.5,53,-116,-6,-196,-44,714,108,1,0,-1,-1,-1,-1,0,7.2
"920","2019-03-29","13:56:57.910",0.35,-0.15,-2.49,0,81,81,98,18,1,25,68,100,34,44.655718,-123.051699,475.6,-23.74,109,15,15.4,9.9,56,-130,-10,-231,-59,715,107,1,0,-1,-1,-1,-1,0,7.2
"921","2019-03-29","13:56:58.910",0.38,-0.1,-2.93,0,79,79,98,17,1,25,70,98,30,44.655619,-123.05184,470.5,31.99,109,15,15.4,9.9,56,116,-29,-185,183,714,107,1,0,-1,-1,-1,-1,0,7.2
"922","2019-03-29","13:56:59.910",0.36,0.17,-2.83,0,76,76,100,20,1,25,72,100,26,44.655532,-123.051904,495,8.19,108,15,15.4,9.9,62,207,-67,-136,103,714,108,1,0,-1,-1,-1,-1,0,7.2
"923","2019-03-29","13:57:00.910",0.4,0.3,-2.21,0,67,67,100,33,1,25,65,100,37,44.655417,-123.05198,533.5,15.59,105,15,15.4,10.8,64,-1,-5,-138,1,715,108,1,0,-1,-1,-1,-1,0,7.2
"924","2019-03-29","13:57:01.910",0.4,0.26,-2.18,0,74,74,98,25,1,25,64,100,43,44.655302,-123.052096,561.5,24.09,103,15,15.3,11.8,68,-3,5,-145,-29,714,108,1,0,-1,-1,-1,-1,0,7.2
"925","2019-03-29","13:57:02.910",0.42,0.06,-2.22,0,99,99,98,2,1,25,75,100,30,44.655203,-123.052236,532.8,-29.54,104,15,15.3,11.1,71,-3,-5,-145,-7,714,108,1,0,-1,-1,-1,-1,0,7.2
"926","2019-03-29","13:57:03.910",0.43,0.02,-2.24,0,81,81,96,20,1,25,75,100,37,44.655104,-123.052416,570.5,-29.34,104,15,15.3,10.8,73,-106,-32,-143,-100,715,108,1,0,-1,-1,-1,-1,0,7.2
"927","2019-03-29","13:57:04.910",0.4,-0.08,-2.38,0,78,78,98,18,1,25,70,100,37,44.655049,-123.052544,530.5,-26.74,102,14,15.3,11.1,77,-247,-67,-71,-128,715,108,1,0,-1,-1,-1,-1,0,7.2
"928","2019-03-29","13:57:05.910",0.39,-0.25,-3.16,0,77,77,100,23,1,25,72,100,31,44.654969,-123.052697,548.3,30.89,101,15,15.3,12.5,80,-237,-25,-88,-127,715,108,1,0,-1,-1,-1,-1,0,7.2
"929","2019-03-29","13:57:06.910",0.46,-0.32,3.01,0,87,87,96,9,1,25,73,100,30,44.654835,-123.052825,537.5,16.19,105,15,15.2,13.7,85,-213,-18,-206,-135,715,108,1,0,-1,-1,-1,-1,0,7.2
"930","2019-03-29","13:57:07.910",0.58,-0.27,2.23,0,85,85,100,10,1,25,77,100,26,44.654739,-123.052838,455,-26,108,15,15.2,11.3,87,-191,-27,-331,-120,714,108,1,0,-1,-1,-1,-1,0,7.2
"931","2019-03-29","13:57:08.910",0.61,-0.23,1.89,0,80,80,100,17,1,25,70,100,33,44.654636,-123.0528,404.6,23.62,111,15,15.2,6.3,89,-157,-43,-311,-108,714,108,1,0,-1,-1,-1,-1,0,7.2
"932","2019-03-29","13:57:09.910",0.44,-0.16,1.32,0,67,67,100,30,1,25,64,100,40,44.654566,-123.052697,385.9,-20.77,110,15,15.3,6.4,91,-93,-28,-276,0,715,108,1,0,-1,-1,-1,-1,0,7.2
"933","2019-03-29","13:57:10.910",0.37,-0.1,1.22,0,70,70,100,29,1,25,65,100,39,44.654547,-123.052569,362.2,26.66,109,15,15.3,7,92,134,-43,-270,131,714,108,1,0,-1,-1,-1,-1,0,7.2
"934","2019-03-29","13:57:11.910",0.28,0.13,1.35,0,68,68,100,29,1,25,65,100,41,44.654585,-123.052403,443.5,1.86,107,15,15.4,7.8,95,126,-59,-270,90,714,108,1,0,-1,-1,-1,-1,0,7.2
"935","2019-03-29","13:57:12.910",0.25,0.31,1.68,0,79,79,100,20,1,25,70,100,33,44.65462,-123.052288,471.6,4.36,105,15,15.4,7.9,96,120,-53,-270,72,715,108,1,0,-1,-1,-1,-1,0,7.2
"936","2019-03-29","13:57:13.910",0.26,0.34,1.82,0,87,87,98,13,1,25,72,100,32,44.654646,-123.052108,513.7,19.76,104,15,15.4,7.9,100,114,-9,-270,3,715,108,1,0,-1,-1,-1,-1,0,7.2
"937","2019-03-29","13:57:14.910",0.31,0.24,2.08,0,75,75,96,23,1,25,72,100,38,44.654646,-123.051904,496.8,27.56,102,15,15.4,7.9,101,-3,-6,-230,-95,714,108,1,0,-1,-1,-1,-1,0,7.2
"938","2019-03-29","13:57:15.910",0.34,0.07,2.1,0,79,79,100,19,1,25,66,100,40,44.654627,-123.05175,524.5,-26.97,101,15,15.4,8.8,104,-98,-5,-140,-90,714,108,1,0,-1,-1,-1,-1,0,7.2
"939","2019-03-29","13:57:16.910",0.37,-0.21,1.8,0,100,100,100,0,1,25,66,100,43,44.654592,-123.051494,535,-30.27,101,15,15.4,10.8,106,-133,-20,-135,-92,715,108,1,0,-1,-1,-1,-1,0,7.2
"940","2019-03-29","13:57:17.910",0.4,-0.24,1.59,0,76,76,100,22,1,25,67,100,40,44.654579,-123.051379,545,18.56,101,15,15.3,11.7,111,-125,-23,-136,-85,714,108,1,0,-1,-1,-1,-1,0,7.2
"941","2019-03-29","13:57:18.910",0.45,-0.23,1.11,0,69,69,100,29,1,25,66,100,43,44.654592,-123.051187,541.8,10.16,102,15,15.3,11.7,113,-114,-23,-141,-75,714,108,1,0,-1,-1,-1,-1,0,7.2
"942","2019-03-29","13:57:19.910",0.45,-0.2,0.82,0,70,70,100,29,1,25,61,100,50,44.654659,-123.050995,508.3,-7.33,102,15,15.2,11.6,116,-100,-7,-141,-52,714,108,1,0,-1,-1,-1,-1,0,7.2
"943","2019-03-29","13:57:20.910",0.45,-0.16,0.63,0,66,66,100,32,1,25,63,100,48,44.654732,-123.050892,518.8,32.2,102,15,15.2,11.4,120,-1,-7,-110,154,715,108,1,0,-1,-1,-1,-1,0,7.2
"944","2019-03-29","13:57:21.910",0.42,0.1,0.5,0,74,74,100,26,1,25,65,100,46,44.654825,-123.050816,538.9,21.1,102,15,15.1,11.2,123,-16,-47,-70,-52,715,108,1,0,-1,-1,-1,-1,0,7.2
"945","2019-03-29","13:57:22.910",0.37,0.08,0.47,0,78,78,100,22,1,25,75,100,41,44.655014,-123.050726,606.5,14.6,101,15,15.1,14.7,128,-47,-227,210,-201,714,108,1,0,-1,-1,-1,-1,0,7.2
"946","2019-03-29","13:57:23.910",-0.21,-0.63,0.16,0,73,73,100,25,1,25,65,100,47,44.655136,-123.050688,591.8,4.5,104,15,15,21.4,133,-544,-210,-903,-625,714,107,1,0,-1,-1,-1,-1,0,7.2
"947","2019-03-29","13:57:24.910",0.76,-2.5,-0.49,0,58,58,100,26,1,25,53,100,55,44.655267,-123.050752,374,-12.08,112,15,14.9,9.1,137,-360,-86,-510,-575,714,108,1,0,-1,-1,-1,-1,0,7.2
"948","2019-03-29","13:57:25.910",0.36,-0.25,-0.48,0,69,69,100,30,1,25,66,100,44,44.655308,-123.050803,180.7,-16.88,109,15,14.9,2.4,137,-327,-271,-93,-286,715,108,1,0,-1,-1,-1,-1,0,7.2
"949","2019-03-29","13:57:26.910",0.6,-0.66,-1.42,0,80,80,96,17,1,25,78,100,32,44.65534,-123.050841,258.5,5.42,104,15,15.1,11.9,142,-341,-190,-30,-36,714,108,1,0,-1,-1,-1,-1,0,7.2
"950","2019-03-29","13:57:27.910",0.73,-0.47,-2.96,0,74,74,100,21,1,25,70,100,44,44.655353,-123.050995,438.1,-16.84,99,15,15.1,16,145,-196,-33,-196,-197,714,108,1,0,-1,-1,-1,-1,0,7.2
"951","2019-03-29","13:57:28.910",0.86,-0.57,3.13,0,61,61,100,39,1,25,55,100,56,44.655286,-123.051084,459,15.09,98,15,15,10.1,149,-12,-31,-241,-11,714,107,1,0,-1,-1,-1,-1,0,7.2
"952","2019-03-29","13:57:29.910",0.73,-0.21,2.6,0,55,55,100,46,2,25,51,99,58,44.655104,-123.051046,459.4,-31,96,15,15.1,9,151,1,-47,-228,163,714,108,1,0,-1,-1,-1,-1,0,7.2
